################################################################## 
# Generated by FullSWOF_2D version 1.10.00, 2023-04-06
################################################################## 
# (i-0.5)*dx 	(j-0.5)*dy	 h[i][j] 	 u[i][j] 	  v[i][j]	 h[i][j]+z[i][j] 	 z[i][j] 	 norm_U[i][j] 	Fr[i][j] (Froude)	 qx[i][j]	 qy[i][j]	  q[i][j]
# 
# time : 0 seconds 
4.3	      2.3	  0.00407	   0.2123	  0.64262	 -0.41028	-0.414351	  0.67678	  3.38791	  0.00086	  0.00261	  0.00275
4.3	      2.5	  0.00426	  0.26737	  0.68316	 -0.49581	-0.500065	  0.73362	  3.58955	  0.00114	  0.00291	  0.00312
4.3	      2.7	  0.00448	  0.30973	  0.71772	 -0.58621	-0.590689	   0.7817	   3.7306	  0.00139	  0.00321	   0.0035
4.3	      2.9	  0.00474	  0.34137	  0.74814	 -0.67949	-0.684229	  0.82234	  3.81551	  0.00162	  0.00354	  0.00389
4.3	      3.1	  0.00506	  0.35913	  0.77108	 -0.77349	-0.778544	  0.85061	  3.81959	  0.00182	   0.0039	   0.0043
4.3	      3.3	  0.00543	  0.35991	   0.7896	 -0.86603	-0.871456	  0.86776	  3.76084	  0.00195	  0.00429	  0.00471
4.3	      3.5	  0.00587	  0.35175	  0.80343	 -0.95499	-0.960856	  0.87706	  3.65536	  0.00206	  0.00471	  0.00515
4.3	      3.7	  0.00641	  0.33076	  0.81214	  -1.0384	 -1.04481	  0.87691	  3.49705	  0.00212	  0.00521	  0.00562
4.3	      3.9	  0.00709	  0.29411	   0.8164	 -1.11455	 -1.12164	  0.86776	  3.28964	  0.00209	  0.00579	  0.00616
4.3	      4.1	  0.00798	   0.2351	  0.81052	 -1.18206	 -1.19004	  0.84393	  3.01608	  0.00188	  0.00647	  0.00674
4.3	      4.3	    0.011	  0.12337	  0.79877	  -1.2381	  -1.2491	  0.80824	  2.46037	  0.00136	  0.00879	  0.00889
4.3	      4.5	  0.02301	 -0.28348	  0.88027	 -1.27537	 -1.29838	  0.92479	  1.94636	 -0.00652	  0.02026	  0.02128
4.3	      4.7	  0.03739	 -0.66693	  0.94514	 -1.30051	  -1.3379	  1.15676	  1.90989	 -0.02494	  0.03534	  0.04326
4.3	      4.9	  0.04393	 -0.85596	  0.96968	 -1.32427	  -1.3682	  1.29343	   1.9703	  -0.0376	   0.0426	  0.05682
4.3	      5.1	  0.04204	 -0.91997	  0.93043	 -1.34818	 -1.39022	  1.30845	   2.0374	 -0.03868	  0.03912	  0.05501
4.3	      5.3	  0.03369	 -0.90388	  0.81567	 -1.37166	 -1.40535	  1.21751	  2.11795	 -0.03045	  0.02748	  0.04101
4.3	      5.5	  0.02197	 -0.83408	  0.60159	 -1.39334	 -1.41531	  1.02839	  2.21494	 -0.01833	  0.01322	   0.0226
4.3	      5.7	   0.0113	   -0.685	  0.31751	 -1.41076	 -1.42206	  0.75501	  2.26786	 -0.00774	  0.00359	  0.00853
4.3	      5.9	  0.00608	 -0.54838	  0.14427	 -1.42164	 -1.42772	  0.56704	  2.32212	 -0.00333	  0.00088	  0.00345
4.3	      6.1	  0.00447	 -0.47385	  0.11588	 -1.43001	 -1.43448	  0.48781	  2.33024	 -0.00212	  0.00052	  0.00218
4.3	      6.3	  0.00395	  -0.4091	  0.14716	 -1.44051	 -1.44446	  0.43476	  2.20873	 -0.00162	  0.00058	  0.00172
4.3	      6.5	  0.00364	 -0.33669	  0.20896	 -1.45598	 -1.45962	  0.39626	  2.09825	 -0.00122	  0.00076	  0.00144
4.3	      6.7	   0.0035	 -0.25562	  0.28128	 -1.47818	 -1.48168	  0.38008	  2.05221	 -0.00089	  0.00098	  0.00133
4.3	      6.9	  0.00362	 -0.15527	  0.36152	  -1.5084	 -1.51202	  0.39345	  2.08775	 -0.00056	  0.00131	  0.00142
4.3	      7.1	  0.00354	 -0.04266	  0.42675	 -1.54805	 -1.55159	  0.42888	  2.30157	 -0.00015	  0.00151	  0.00152
4.3	      7.3	   0.0033	 -0.01136	   0.4645	 -1.59762	 -1.60092	  0.46464	  2.58067	   -4e-05	  0.00153	  0.00154
4.3	      7.5	  0.00354	  0.05004	  0.51748	 -1.65649	 -1.66003	   0.5199	  2.79086	  0.00018	  0.00183	  0.00184
4.3	      7.7	   0.0038	  0.12268	  0.57626	 -1.72467	 -1.72847	  0.58917	  3.05342	  0.00047	  0.00219	  0.00224
4.3	      7.9	  0.00406	  0.19445	  0.63248	 -1.80129	 -1.80535	   0.6617	  3.31672	  0.00079	  0.00257	  0.00268
4.3	      8.1	  0.00423	  0.25371	  0.67471	  -1.8851	 -1.88933	  0.72084	  3.53979	  0.00107	  0.00285	  0.00305
4.3	      8.3	  0.00443	  0.29949	  0.71019	 -1.97432	 -1.97875	  0.77076	  3.69752	  0.00133	  0.00315	  0.00341
4.3	      8.5	  0.00467	  0.33386	  0.74125	 -2.06701	 -2.07168	  0.81297	  3.79769	  0.00156	  0.00346	   0.0038
4.3	      8.7	  0.00497	  0.35624	  0.76649	 -2.16103	   -2.166	  0.84523	  3.82787	  0.00177	  0.00381	   0.0042
4.3	      8.9	  0.00533	  0.36123	  0.78546	  -2.2542	 -2.25953	  0.86454	  3.78239	  0.00192	  0.00418	   0.0046
4.3	      9.1	  0.00574	  0.35559	  0.80069	 -2.34439	 -2.35013	   0.8761	  3.69093	  0.00204	   0.0046	  0.00503
4.3	      9.3	  0.00625	  0.33843	  0.81054	 -2.42956	 -2.43581	  0.87836	  3.54712	  0.00212	  0.00507	  0.00549
4.3	      9.5	  0.00689	  0.30652	  0.81643	 -2.50793	 -2.51482	  0.87208	  3.35506	  0.00211	  0.00562	  0.00601
4.3	      9.7	  0.00767	  0.25555	  0.81262	 -2.57806	 -2.58573	  0.85185	  3.10517	  0.00196	  0.00623	  0.00654
4.3	      9.9	  0.00982	  0.15983	  0.79444	 -2.63769	 -2.64751	  0.81036	   2.6105	  0.00157	   0.0078	  0.00796
4.3	     10.1	  0.02039	 -0.19741	  0.86554	  -2.6792	 -2.69959	  0.88777	  1.98476	 -0.00403	  0.01765	  0.01811
4.3	     10.3	  0.03578	 -0.61772	  0.94441	 -2.70607	 -2.74185	  1.12849	  1.90468	  -0.0221	  0.03379	  0.04038
4.3	     10.5	  0.04484	 -0.83473	  0.98394	 -2.72985	 -2.77469	  1.29031	  1.94556	 -0.03743	  0.04412	  0.05785
4.3	     10.7	  0.04307	  -0.9282	  0.97174	 -2.75587	 -2.79894	  1.34381	  2.06746	 -0.03997	  0.04185	  0.05787
4.3	     10.9	  0.03667	 -0.89453	  0.86052	  -2.7792	 -2.81587	  1.24124	  2.06943	 -0.03281	  0.03156	  0.04552
4.3	     11.1	  0.04711	 -0.67809	  0.37409	    -2.78	 -2.82711	  0.77443	  1.13919	 -0.03194	  0.01762	  0.03648
4.3	     11.3	  0.07079	 -0.09354	 -0.14666	 -2.76377	 -2.83456	  0.17395	  0.20874	 -0.00662	 -0.01038	  0.01231
4.3	     11.5	   0.0787	  0.01158	 -0.23908	 -2.76161	 -2.84031	  0.23936	  0.27242	  0.00091	 -0.01882	  0.01884
4.3	     11.7	  0.08733	  0.09323	 -0.21421	  -2.7592	 -2.84653	  0.23361	   0.2524	  0.00814	 -0.01871	   0.0204
4.3	     11.9	  0.09769	   0.2568	 -0.13742	  -2.7577	 -2.85539	  0.29126	  0.29752	  0.02509	 -0.01342	  0.02845
4.3	     12.1	  0.11197	  0.39128	 -0.04937	 -2.75692	 -2.86889	  0.39439	   0.3763	  0.04381	 -0.00553	  0.04416
4.3	     12.3	  0.13048	   0.5138	  0.01167	 -2.75836	 -2.88884	  0.51393	  0.45426	  0.06704	  0.00152	  0.06706
4.3	     12.5	  0.15515	  0.64842	  0.03788	 -2.76155	  -2.9167	  0.64953	   0.5265	   0.1006	  0.00588	  0.10077
4.3	     12.7	  0.18925	  0.72865	  0.01217	 -2.76433	 -2.95358	  0.72876	  0.53485	   0.1379	   0.0023	  0.13792

4.5	      0.1	  0.00322	 -0.42222	  0.00417	    0.038	 0.034779	  0.42224	   2.3744	 -0.00136	    1e-05	  0.00136
4.5	      0.3	   0.0036	 -0.41383	  0.08997	  0.03092	 0.027317	   0.4235	  2.25332	 -0.00149	  0.00032	  0.00152
4.5	      0.5	  0.00345	 -0.36517	  0.14977	   0.0195	 0.016056	  0.39469	   2.1465	 -0.00126	  0.00052	  0.00136
4.5	      0.7	  0.00328	 -0.29758	  0.21625	  0.00237	-0.000909	  0.36785	  2.04969	 -0.00098	  0.00071	  0.00121
4.5	      0.9	  0.00331	 -0.21996	   0.2927	 -0.02189	-0.025201	  0.36614	  2.03066	 -0.00073	  0.00097	  0.00121
4.5	      1.1	  0.00356	 -0.12074	  0.37581	 -0.05453	-0.058084	  0.39473	  2.11307	 -0.00043	  0.00134	   0.0014
4.5	      1.3	  0.00325	 -0.02647	  0.42438	 -0.09715	-0.100399	  0.42521	  2.38154	   -9e-05	  0.00138	  0.00138
4.5	      1.5	   0.0033	  0.00942	  0.47217	 -0.14923	-0.152523	  0.47227	   2.6264	    3e-05	  0.00156	  0.00156
4.5	      1.7	  0.00354	  0.07214	  0.52909	 -0.21081	-0.214352	  0.53398	  2.86495	  0.00026	  0.00187	  0.00189
4.5	      1.9	  0.00385	  0.14385	  0.59064	 -0.28146	-0.285305	  0.60791	  3.12956	  0.00055	  0.00227	  0.00234
4.5	      2.1	  0.00405	  0.21199	  0.64098	  -0.3603	-0.364351	  0.67513	  3.38729	  0.00086	   0.0026	  0.00273
4.5	      2.3	  0.00424	  0.26702	  0.68183	 -0.44582	-0.450065	  0.73225	  3.58911	  0.00113	  0.00289	  0.00311
4.5	      2.5	  0.00446	  0.30939	  0.71667	 -0.53623	-0.540689	   0.7806	  3.73027	  0.00138	   0.0032	  0.00348
4.5	      2.7	  0.00473	  0.34106	  0.74731	  -0.6295	-0.634229	  0.82146	  3.81526	  0.00161	  0.00353	  0.00388
4.5	      2.9	  0.00505	  0.35887	  0.77043	  -0.7235	-0.728544	  0.84992	   3.8194	  0.00181	  0.00389	  0.00429
4.5	      3.1	  0.00542	  0.35971	  0.78908	 -0.81604	-0.821456	   0.8672	  3.76067	  0.00195	  0.00428	   0.0047
4.5	      3.3	  0.00586	  0.35158	  0.80302	 -0.90499	-0.910856	  0.87661	  3.65518	  0.00206	  0.00471	  0.00514
4.5	      3.5	   0.0064	  0.33064	  0.81179	  -0.9884	-0.994808	  0.87654	  3.49688	  0.00212	   0.0052	  0.00561
4.5	      3.7	  0.00709	  0.29405	  0.81619	 -1.06455	 -1.07164	  0.86754	   3.2899	  0.00208	  0.00579	  0.00615
4.5	      3.9	  0.00796	  0.23656	  0.81102	 -1.13208	 -1.14004	  0.84482	  3.02419	  0.00188	  0.00645	  0.00672
4.5	      4.1	  0.01054	  0.13657	  0.79601	 -1.18856	  -1.1991	  0.80764	  2.51198	  0.00144	  0.00839	  0.00851
4.5	      4.3	  0.02118	 -0.22528	  0.85818	  -1.2272	 -1.24838	  0.88726	  1.94641	 -0.00477	  0.01818	  0.01879
4.5	      4.5	   0.0353	 -0.62222	  0.92185	  -1.2526	  -1.2879	  1.11219	   1.8901	 -0.02196	  0.03254	  0.03926
4.5	      4.7	  0.04201	 -0.82707	  0.94178	 -1.27619	  -1.3182	  1.25339	  1.95243	 -0.03474	  0.03956	  0.05265
4.5	      4.9	  0.04015	 -0.89747	  0.90108	 -1.30007	 -1.34022	  1.27177	  2.02647	 -0.03603	  0.03618	  0.05106
4.5	      5.1	  0.03187	  -0.8833	  0.78341	 -1.32349	 -1.35536	  1.18066	  2.11169	 -0.02815	  0.02496	  0.03762
4.5	      5.3	  0.02048	 -0.81409	  0.56417	 -1.34483	 -1.36531	  0.99047	   2.2095	 -0.01668	  0.01156	  0.02029
4.5	      5.5	  0.01043	 -0.66656	  0.28591	 -1.36163	 -1.37206	  0.72529	  2.26793	 -0.00695	  0.00298	  0.00756
4.5	      5.7	  0.00583	 -0.54164	  0.13413	 -1.37189	 -1.37772	    0.558	  2.33418	 -0.00316	  0.00078	  0.00325
4.5	      5.9	  0.00443	 -0.47196	  0.11294	 -1.38005	 -1.38448	  0.48529	   2.3291	 -0.00209	   0.0005	  0.00215
4.5	      6.1	  0.00393	 -0.40841	  0.14702	 -1.39053	 -1.39446	  0.43406	  2.20948	 -0.00161	  0.00058	  0.00171
4.5	      6.3	  0.00364	 -0.33669	  0.20901	 -1.40598	 -1.40962	  0.39629	  2.09821	 -0.00122	  0.00076	  0.00144
4.5	      6.5	   0.0035	 -0.25561	  0.28127	 -1.42818	 -1.43168	  0.38006	  2.05229	 -0.00089	  0.00098	  0.00133
4.5	      6.7	  0.00362	 -0.15523	  0.36146	  -1.4584	 -1.46202	  0.39338	  2.08765	 -0.00056	  0.00131	  0.00142
4.5	      6.9	  0.00354	 -0.04263	  0.42668	 -1.49805	 -1.50159	   0.4288	   2.3015	 -0.00015	  0.00151	  0.00152
4.5	      7.1	   0.0033	 -0.01135	  0.46444	 -1.54762	 -1.55092	  0.46458	  2.58061	   -4e-05	  0.00153	  0.00153
4.5	      7.3	  0.00354	  0.05005	  0.51744	 -1.60649	 -1.61003	  0.51986	  2.79084	  0.00018	  0.00183	  0.00184
4.5	      7.5	  0.00379	  0.12268	  0.57623	 -1.67468	 -1.67847	  0.58914	   3.0534	  0.00047	  0.00219	  0.00224
4.5	      7.7	  0.00406	  0.19445	  0.63246	 -1.75129	 -1.75535	  0.66168	  3.31671	  0.00079	  0.00257	  0.00268
4.5	      7.9	  0.00423	  0.25371	   0.6747	  -1.8351	 -1.83933	  0.72083	  3.53979	  0.00107	  0.00285	  0.00305
4.5	      8.1	  0.00443	  0.29949	  0.71019	 -1.92432	 -1.92875	  0.77076	  3.69752	  0.00133	  0.00315	  0.00341
4.5	      8.3	  0.00467	  0.33387	  0.74125	 -2.01701	 -2.02168	  0.81297	  3.79771	  0.00156	  0.00346	   0.0038
4.5	      8.5	  0.00497	  0.35619	  0.76648	 -2.11102	 -2.11599	  0.84521	  3.82778	  0.00177	  0.00381	   0.0042
4.5	      8.7	  0.00533	   0.3612	  0.78548	  -2.2042	 -2.20953	  0.86455	  3.78242	  0.00192	  0.00418	   0.0046
4.5	      8.9	  0.00574	  0.35558	  0.80072	 -2.29439	 -2.30013	  0.87613	  3.69092	  0.00204	   0.0046	  0.00503
4.5	      9.1	  0.00625	  0.33844	  0.81057	 -2.37956	 -2.38581	  0.87839	  3.54711	  0.00212	  0.00507	  0.00549
4.5	      9.3	  0.00689	  0.30655	  0.81649	 -2.45793	 -2.46482	  0.87214	  3.35526	  0.00211	  0.00562	  0.00601
4.5	      9.5	  0.00766	  0.25638	  0.81337	 -2.52807	 -2.53573	  0.85282	  3.11097	  0.00196	  0.00623	  0.00653
4.5	      9.7	  0.00944	  0.17004	  0.79407	 -2.58807	 -2.59751	  0.81207	   2.6684	  0.00161	   0.0075	  0.00767
4.5	      9.9	  0.01838	 -0.13818	  0.84106	 -2.63121	 -2.64959	  0.85234	  2.00727	 -0.00254	  0.01546	  0.01567
4.5	     10.1	  0.03351	 -0.57221	  0.91101	 -2.65834	 -2.69185	  1.07581	  1.87641	 -0.01917	  0.03053	  0.03605
4.5	     10.3	  0.04271	 -0.81224	  0.95265	 -2.68198	 -2.72469	  1.25191	  1.93411	 -0.03469	  0.04069	  0.05347
4.5	     10.5	  0.04226	 -0.90234	  0.92896	 -2.70668	 -2.74894	  1.29506	  2.01124	 -0.03814	  0.03926	  0.05474
4.5	     10.7	  0.03602	 -0.91115	  0.83163	 -2.72985	 -2.76587	  1.23362	   2.0753	 -0.03282	  0.02995	  0.04443
4.5	     10.9	  0.02446	 -0.86743	  0.64739	 -2.75265	 -2.77711	  1.08238	  2.20972	 -0.02122	  0.01583	  0.02647
4.5	     11.1	  0.01373	 -0.66036	  0.37931	 -2.77083	 -2.78456	  0.76155	  2.07477	 -0.00907	  0.00521	  0.01046
4.5	     11.3	  0.02228	 -0.26519	  -0.0127	 -2.76803	 -2.79031	  0.26549	  0.56786	 -0.00591	 -0.00028	  0.00592
4.5	     11.5	   0.0346	 -0.02998	 -0.20699	 -2.76193	 -2.79653	  0.20915	  0.35899	 -0.00104	 -0.00716	  0.00724
4.5	     11.7	  0.04798	  0.06356	 -0.16123	 -2.75741	 -2.80539	  0.17331	   0.2526	  0.00305	 -0.00774	  0.00832
4.5	     11.9	  0.06248	  0.22538	 -0.08005	 -2.75641	 -2.81889	  0.23917	   0.3055	  0.01408	   -0.005	  0.01494
4.5	     12.1	   0.0788	  0.40036	  0.01824	 -2.76004	 -2.83884	  0.40078	  0.45584	  0.03155	  0.00144	  0.03158
4.5	     12.3	  0.10137	  0.57995	  0.07722	 -2.76533	  -2.8667	  0.58506	   0.5867	  0.05879	  0.00783	  0.05931
4.5	     12.5	  0.13043	   0.7575	  0.08318	 -2.77315	 -2.90358	  0.76205	   0.6737	   0.0988	  0.01085	  0.09939
4.5	     12.7	  0.17295	  0.83066	   0.0251	 -2.77716	 -2.95011	  0.83104	  0.63801	  0.14366	  0.00434	  0.14373

4.7	      0.1	  0.00309	 -0.39135	  0.00412	  0.08041	 0.077317	  0.39137	  2.24739	 -0.00121	    1e-05	  0.00121
4.7	      0.3	  0.00309	 -0.34576	   0.1242	  0.06915	 0.066056	  0.36739	  2.10916	 -0.00107	  0.00038	  0.00114
4.7	      0.5	  0.00303	 -0.28324	  0.20173	  0.05212	 0.049091	  0.34774	  2.01808	 -0.00086	  0.00061	  0.00105
4.7	      0.7	  0.00313	 -0.21057	  0.28217	  0.02793	 0.024799	  0.35208	  2.00878	 -0.00066	  0.00088	   0.0011
4.7	      0.9	  0.00344	 -0.11621	  0.36796	 -0.00464	-0.008084	  0.38587	  2.10002	  -0.0004	  0.00127	  0.00133
4.7	      1.1	  0.00316	 -0.02479	  0.41733	 -0.04724	-0.050399	  0.41807	  2.37419	   -8e-05	  0.00132	  0.00132
4.7	      1.3	  0.00323	   0.0101	  0.46644	 -0.09929	-0.102523	  0.46655	  2.62162	    3e-05	  0.00151	  0.00151
4.7	      1.5	  0.00349	  0.07219	  0.52457	 -0.16086	-0.164352	  0.52952	  2.86217	  0.00025	  0.00183	  0.00185
4.7	      1.7	  0.00381	  0.14351	  0.58719	  -0.2315	-0.235305	  0.60447	  3.12794	  0.00055	  0.00224	   0.0023
4.7	      1.9	  0.00402	  0.21146	  0.63815	 -0.31033	-0.314351	  0.67227	   3.3862	  0.00085	  0.00256	   0.0027
4.7	      2.1	  0.00422	   0.2664	  0.67953	 -0.39585	-0.400065	  0.72988	  3.58834	  0.00112	  0.00287	  0.00308
4.7	      2.3	  0.00444	   0.3088	  0.71483	 -0.48625	-0.490689	  0.77868	   3.7297	  0.00137	  0.00318	  0.00346
4.7	      2.5	  0.00471	  0.34054	  0.74586	 -0.57952	-0.584229	  0.81992	  3.81481	   0.0016	  0.00351	  0.00386
4.7	      2.7	  0.00503	  0.35843	   0.7693	 -0.67351	-0.678544	   0.8487	  3.81907	   0.0018	  0.00387	  0.00427
4.7	      2.9	  0.00541	  0.35935	  0.78817	 -0.76605	-0.771456	  0.86623	  3.76038	  0.00194	  0.00426	  0.00469
4.7	      3.1	  0.00585	  0.35129	  0.80231	   -0.855	-0.860856	  0.87584	  3.65492	  0.00206	   0.0047	  0.00513
4.7	      3.3	   0.0064	  0.33042	   0.8112	 -0.93841	-0.944808	  0.87591	  3.49659	  0.00211	  0.00519	   0.0056
4.7	      3.5	  0.00708	  0.29391	  0.81578	 -1.01456	 -1.02164	  0.86711	  3.28995	  0.00208	  0.00578	  0.00614
4.7	      3.7	  0.00793	  0.23746	  0.81145	 -1.08211	 -1.09004	  0.84548	    3.031	  0.00188	  0.00644	  0.00671
4.7	      3.9	  0.01009	  0.14791	  0.79606	 -1.13901	  -1.1491	  0.80968	  2.57317	  0.00149	  0.00803	  0.00817
4.7	      4.1	  0.01891	 -0.16191	  0.83667	 -1.17947	 -1.19838	  0.85219	  1.97848	 -0.00306	  0.01582	  0.01612
4.7	      4.3	  0.03272	 -0.56926	  0.89377	 -1.20518	  -1.2379	  1.05966	  1.87046	 -0.01862	  0.02924	  0.03467
4.7	      4.5	  0.03982	 -0.79698	  0.90689	 -1.22838	  -1.2682	  1.20732	  1.93174	 -0.03173	  0.03611	  0.04807
4.7	      4.7	  0.03803	 -0.87487	  0.86676	 -1.25219	 -1.29022	  1.23153	   2.0163	 -0.03327	  0.03296	  0.04683
4.7	      4.9	  0.02997	 -0.86319	  0.74771	 -1.27539	 -1.30536	    1.142	  2.10603	 -0.02587	  0.02241	  0.03423
4.7	      5.1	  0.01903	 -0.79481	  0.52489	 -1.29628	 -1.31531	  0.95249	  2.20458	 -0.01512	  0.00999	  0.01812
4.7	      5.3	  0.00961	 -0.64849	  0.25557	 -1.31245	 -1.32206	  0.69704	  2.27051	 -0.00623	  0.00246	   0.0067
4.7	      5.5	  0.00559	 -0.53499	  0.12517	 -1.32213	 -1.32772	  0.54944	  2.34625	 -0.00299	   0.0007	  0.00307
4.7	      5.7	  0.00438	 -0.46982	  0.11021	  -1.3301	 -1.33448	  0.48257	  2.32748	 -0.00206	  0.00048	  0.00211
4.7	      5.9	  0.00392	 -0.40743	  0.14665	 -1.34053	 -1.34445	  0.43302	  2.20927	  -0.0016	  0.00057	   0.0017
4.7	      6.1	  0.00363	  -0.3364	  0.20894	 -1.35599	 -1.35962	    0.396	  2.09802	 -0.00122	  0.00076	  0.00144
4.7	      6.3	  0.00349	 -0.25544	  0.28112	 -1.37819	 -1.38168	  0.37984	  2.05195	 -0.00089	  0.00098	  0.00133
4.7	      6.5	  0.00362	  -0.1551	  0.36128	  -1.4084	 -1.41202	  0.39316	  2.08731	 -0.00056	  0.00131	  0.00142
4.7	      6.7	  0.00354	 -0.04256	   0.4265	 -1.44805	 -1.45159	  0.42862	  2.30131	 -0.00015	  0.00151	  0.00152
4.7	      6.9	   0.0033	 -0.01132	   0.4643	 -1.49762	 -1.50092	  0.46444	  2.58046	   -4e-05	  0.00153	  0.00153
4.7	      7.1	  0.00354	  0.05006	  0.51734	 -1.55649	 -1.56003	  0.51975	  2.79077	  0.00018	  0.00183	  0.00184
4.7	      7.3	  0.00379	  0.12268	  0.57615	 -1.62468	 -1.62847	  0.58906	  3.05337	  0.00047	  0.00219	  0.00223
4.7	      7.5	  0.00406	  0.19445	   0.6324	 -1.70129	 -1.70535	  0.66162	  3.31669	  0.00079	  0.00257	  0.00268
4.7	      7.7	  0.00423	  0.25371	  0.67466	  -1.7851	 -1.78933	  0.72078	  3.53978	  0.00107	  0.00285	  0.00305
4.7	      7.9	  0.00443	  0.29949	  0.71016	 -1.87432	 -1.87875	  0.77072	  3.69751	  0.00133	  0.00315	  0.00341
4.7	      8.1	  0.00467	  0.33386	  0.74124	 -1.96701	 -1.97168	  0.81295	   3.7977	  0.00156	  0.00346	   0.0038
4.7	      8.3	  0.00497	  0.35625	  0.76645	 -2.06103	   -2.066	   0.8452	  3.82777	  0.00177	  0.00381	   0.0042
4.7	      8.5	  0.00533	  0.36124	  0.78545	 -2.15419	 -2.15952	  0.86454	  3.78246	  0.00192	  0.00418	   0.0046
4.7	      8.7	  0.00574	  0.35558	  0.80071	 -2.24439	 -2.25013	  0.87612	  3.69099	  0.00204	   0.0046	  0.00503
4.7	      8.9	  0.00625	  0.33843	  0.81055	 -2.32956	 -2.33581	  0.87836	  3.54709	  0.00212	  0.00507	  0.00549
4.7	      9.1	  0.00689	  0.30655	  0.81651	 -2.40793	 -2.41482	  0.87216	  3.35535	  0.00211	  0.00562	  0.00601
4.7	      9.3	  0.00765	  0.25675	  0.81395	 -2.47808	 -2.48573	  0.85348	  3.11475	  0.00197	  0.00623	  0.00653
4.7	      9.5	  0.00917	  0.17604	   0.7985	 -2.53834	 -2.54751	  0.81767	  2.72693	  0.00161	  0.00732	  0.00749
4.7	      9.7	  0.01586	 -0.05434	  0.81552	 -2.58373	 -2.59959	  0.81733	  2.07234	 -0.00086	  0.01293	  0.01296
4.7	      9.9	  0.03072	 -0.51173	  0.86989	 -2.61113	 -2.64185	  1.00924	  1.83857	 -0.01572	  0.02672	    0.031
4.7	     10.1	  0.04057	 -0.78168	  0.91473	 -2.63412	 -2.67469	  1.20323	  1.90732	 -0.03171	  0.03711	  0.04881
4.7	     10.3	  0.04008	 -0.88517	  0.89507	 -2.65886	 -2.69894	  1.25884	  2.00769	 -0.03547	  0.03587	  0.05045
4.7	     10.5	  0.03386	 -0.89746	  0.80015	 -2.68201	 -2.71587	  1.20237	  2.08623	 -0.03039	  0.02709	  0.04071
4.7	     10.7	  0.02291	 -0.84349	  0.61285	  -2.7042	 -2.72711	  1.04263	   2.1995	 -0.01932	  0.01404	  0.02388
4.7	     10.9	  0.01211	 -0.70215	  0.34017	 -2.72245	 -2.73456	  0.78021	  2.26379	  -0.0085	  0.00412	  0.00945
4.7	     11.1	  0.00647	 -0.56213	  0.14877	 -2.73384	 -2.74031	  0.58148	  2.30865	 -0.00364	  0.00096	  0.00376
4.7	     11.3	  0.00483	 -0.44694	    0.118	  -2.7417	 -2.74653	  0.46225	  2.12338	 -0.00216	  0.00057	  0.00223
4.7	     11.5	  0.00458	  -0.3218	  0.15351	 -2.75081	 -2.75539	  0.35654	   1.6822	 -0.00147	   0.0007	  0.00163
4.7	     11.7	  0.00773	 -0.12274	  0.13898	 -2.76116	 -2.76889	  0.18542	  0.67343	 -0.00095	  0.00107	  0.00143
4.7	     11.9	  0.02923	  0.16157	  0.08584	 -2.75961	 -2.78884	  0.18296	  0.34165	  0.00472	  0.00251	  0.00535
4.7	     12.1	  0.05103	  0.40887	  0.13976	 -2.76567	  -2.8167	  0.43209	  0.61073	  0.02086	  0.00713	  0.02205
4.7	     12.3	  0.07836	  0.63235	  0.17726	 -2.77522	 -2.85358	  0.65673	  0.74904	  0.04955	  0.01389	  0.05146
4.7	     12.5	     0.12	  0.77948	  0.11664	 -2.78011	 -2.90011	  0.78816	  0.72641	  0.09354	    0.014	  0.09458
4.7	     12.7	  0.17519	   0.8885	  0.02898	 -2.78127	 -2.95646	  0.88898	  0.67811	  0.15566	  0.00508	  0.15574

4.9	      0.1	  0.00295	 -0.34714	  0.00412	    0.119	 0.116056	  0.34717	  2.04122	 -0.00102	    1e-05	  0.00102
4.9	      0.3	  0.00266	 -0.26963	  0.16958	  0.10175	 0.099091	  0.31852	   1.9734	 -0.00072	  0.00045	  0.00085
4.9	      0.5	  0.00282	 -0.19583	  0.26248	  0.07761	 0.074799	  0.32748	   1.9705	 -0.00055	  0.00074	  0.00092
4.9	      0.7	  0.00323	 -0.10764	  0.35367	  0.04515	 0.041916	  0.36969	  2.07685	 -0.00035	  0.00114	  0.00119
4.9	      0.9	    0.003	 -0.02182	  0.40476	  0.00261	-0.000399	  0.40535	   2.3609	   -7e-05	  0.00122	  0.00122
4.9	      1.1	  0.00311	  0.01125	  0.45626	 -0.04941	-0.052523	  0.45639	  2.61299	    3e-05	  0.00142	  0.00142
4.9	      1.3	   0.0034	  0.07226	  0.51663	 -0.11095	-0.114352	  0.52165	  2.85714	  0.00025	  0.00176	  0.00177
4.9	      1.5	  0.00374	  0.14291	  0.58118	 -0.18157	-0.185305	  0.59849	  3.12506	  0.00053	  0.00217	  0.00224
4.9	      1.7	  0.00396	  0.21052	  0.63327	 -0.26039	-0.264351	  0.66734	  3.38431	  0.00083	  0.00251	  0.00265
4.9	      1.9	  0.00417	  0.26534	  0.67557	 -0.34589	-0.350065	  0.72581	  3.58701	  0.00111	  0.00282	  0.00303
4.9	      2.1	  0.00441	  0.30778	  0.71169	 -0.43628	 -0.44069	  0.77539	  3.72876	  0.00136	  0.00314	  0.00342
